surface	corpus	rank	pct	samples	total	function	file	line	lib	profile
p1b_direct_strict_track2	update_center	8	3.50	120	3427	<serde_json::read::SliceRead as serde_json::read::Read>::ignore_str	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	598	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__update_center.json.gz
p1b_direct_strict_track2	update_center	9	2.22	76	3427	_platform_memmove			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__update_center.json.gz
p1b_direct_strict_track2	update_center	10	1.11	38	3427	<alloc::borrow::Cow<str> as serde_core::de::Deserialize>::deserialize::<&mut serde_json::de::Deserializer<serde_json::read::SliceRead>>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_core-1.0.228/src/de/impls.rs	1986	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__update_center.json.gz
p1b_direct_strict_track2	update_center	11	0.73	25	3427	<core::marker::PhantomData<core::option::Option<alloc::borrow::Cow<str>>> as serde_core::de::DeserializeSeed>::deserialize::<&mut serde_json::de::Deserializer<serde_json::read::SliceRead>>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_core-1.0.228/src/de/mod.rs	821	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__update_center.json.gz
p1b_direct_strict_track2	update_center	12	0.53	18	3427	0x2b450			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__update_center.json.gz
p1b_direct_strict_track2	update_center	13	0.35	12	3427	0x30078			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__update_center.json.gz
p1b_direct_strict_track2	update_center	14	0.35	12	3427	0x2b06c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__update_center.json.gz
p1b_direct_strict_track2	update_center	15	0.32	11	3427	0x2a0d4			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__update_center.json.gz
p1b_direct_strict_track2	update_center	16	0.29	10	3427	0x2a144			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__update_center.json.gz
p1b_direct_strict_track2	update_center	17	0.29	10	3427	0x2b1bc			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__update_center.json.gz
p1b_direct_strict_track2	update_center	18	0.29	10	3427	0x2b68c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__update_center.json.gz
p1b_direct_strict_track2	update_center	19	0.29	10	3427	__bzero			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__update_center.json.gz
p1b_direct_strict_track2	update_center	20	0.26	9	3427	0x2b088			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__update_center.json.gz
p1b_direct_strict_track2	y_string_unicode	1	26.17	2923	11168	serde_json::read::parse_unicode_escape::<serde_json::read::SliceRead>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	900	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__y_string_unicode.json.gz
p1b_direct_strict_track2	y_string_unicode	2	14.05	1569	11168	core::str::validations::run_utf8_validation	/rustc/02c7f9bec0fd583160f8bcccb830216023b07bee/library/core/src/str/validations.rs	133	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__y_string_unicode.json.gz
p1b_direct_strict_track2	y_string_unicode	3	12.83	1433	11168	<serde_json::read::SliceRead>::skip_to_escape	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	432	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__y_string_unicode.json.gz
p1b_direct_strict_track2	y_string_unicode	4	12.54	1400	11168	<serde_json::read::SliceRead as serde_json::read::Read>::parse_str	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	587	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__y_string_unicode.json.gz
p1b_direct_strict_track2	y_string_unicode	5	8.76	978	11168	<serde_json::de::SeqAccess<_> as serde_core::de::SeqAccess>::next_element_seed::has_next_element::<serde_json::read::SliceRead>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/de.rs	1937	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__y_string_unicode.json.gz
p1b_direct_strict_track2	y_string_unicode	6	7.66	855	11168	bbnf_bench::real_typed_struct::checksum_y_string_unicode	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/real_typed_struct.rs	2082	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__y_string_unicode.json.gz
p1b_direct_strict_track2	y_string_unicode	7	5.84	652	11168	<<alloc::vec::Vec<_> as serde_core::de::Deserialize>::deserialize::VecVisitor<bbnf_bench::real_typed_struct::YStringUnicodeToken> as serde_core::de::Visitor>::visit_seq::<serde_json::de::SeqAccess<serde_json::read::SliceRead>>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_core-1.0.228/src/de/impls.rs		profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__y_string_unicode.json.gz
p1b_direct_strict_track2	y_string_unicode	8	5.78	646	11168	serde_json::read::parse_escape::<serde_json::read::SliceRead>	/Users/mkbabb/.cargo/registry/src/index.crates.io-1949cf8c6b5b557f/serde_json-1.0.149/src/read.rs	874	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__y_string_unicode.json.gz
p1b_direct_strict_track2	y_string_unicode	9	4.70	525	11168	<bbnf_bench::real_typed_struct::YStringUnicodeToken>::from_decoded	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/real_typed_struct.rs	942	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__y_string_unicode.json.gz
p1b_direct_strict_track2	y_string_unicode	10	0.46	51	11168	mach_absolute_time			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__y_string_unicode.json.gz
p1b_direct_strict_track2	y_string_unicode	11	0.17	19	11168	_platform_memmove			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__y_string_unicode.json.gz
p1b_direct_strict_track2	y_string_unicode	12	0.04	5	11168	<alloc::raw_vec::RawVecInner>::grow_amortized	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/raw_vec/mod.rs	528	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__y_string_unicode.json.gz
p1b_direct_strict_track2	y_string_unicode	13	0.04	4	11168	0x2ae48			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__y_string_unicode.json.gz
p1b_direct_strict_track2	y_string_unicode	14	0.03	3	11168	0x35780			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__y_string_unicode.json.gz
p1b_direct_strict_track2	y_string_unicode	15	0.03	3	11168	0x2a144			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__y_string_unicode.json.gz
p1b_direct_strict_track2	y_string_unicode	16	0.03	3	11168	_platform_memset			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__y_string_unicode.json.gz
p1b_direct_strict_track2	y_string_unicode	17	0.03	3	11168	0x2a138			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__y_string_unicode.json.gz
p1b_direct_strict_track2	y_string_unicode	18	0.02	2	11168	0x35774			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__y_string_unicode.json.gz
p1b_direct_strict_track2	y_string_unicode	19	0.02	2	11168	0x30174			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__y_string_unicode.json.gz
p1b_direct_strict_track2	y_string_unicode	20	0.02	2	11168	0x2ac30			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/direct_strict_track2__y_string_unicode.json.gz
p1b_real_typed_track1	apache_builds	1	44.96	937	2084	<u64>::wrapping_add	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/num/uint_macros.rs	2511	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__apache_builds.json.gz
p1b_real_typed_track1	apache_builds	2	35.70	744	2084	bbnf_bench::generated_real_typed::parse_option_scalar_string	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	2951	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__apache_builds.json.gz
p1b_real_typed_track1	apache_builds	3	18.23	380	2084	alloc::alloc::alloc	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/alloc.rs	101	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__apache_builds.json.gz
p1b_real_typed_track1	apache_builds	4	0.38	8	2084	<bbnf_bench::generated_real_typed::DirectParser>::ws	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	3763	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__apache_builds.json.gz
p1b_real_typed_track1	apache_builds	5	0.34	7	2084	profile_direct::real_typed_checksum	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/bin/profile_direct.rs	191	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__apache_builds.json.gz
p1b_real_typed_track1	apache_builds	6	0.19	4	2084	mach_absolute_time			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__apache_builds.json.gz
p1b_real_typed_track1	apache_builds	7	0.05	1	2084	0x150d8			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__apache_builds.json.gz
p1b_real_typed_track1	apache_builds	8	0.05	1	2084	<bbnf_bench::generated_real_typed::DirectParser>::skip_array	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	4219	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__apache_builds.json.gz
p1b_real_typed_track1	apache_builds	9	0.05	1	2084	0x13a14			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__apache_builds.json.gz
p1b_real_typed_track1	apache_builds	10	0.05	1	2084	mach_vm_reclaim_try_enter			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__apache_builds.json.gz
p1b_real_typed_track1	canada	1	34.17	6918	20243	bbnf_bench::real_typed_struct::checksum_canada	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/slice/iter/macros.rs		profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__canada.json.gz
p1b_real_typed_track1	canada	2	32.61	6601	20243	<bbnf_bench::generated_real_typed::DirectParser>::tiny_plain_string_end	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	4249	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__canada.json.gz
p1b_real_typed_track1	canada	3	10.01	2026	20243	core::str::validations::run_utf8_validation	/rustc/02c7f9bec0fd583160f8bcccb830216023b07bee/library/core/src/str/validations.rs	133	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__canada.json.gz
p1b_real_typed_track1	canada	4	1.43	290	20243	_platform_memset			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__canada.json.gz
p1b_real_typed_track1	canada	5	1.21	244	20243	profile_direct::run_once	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/bin/profile_direct.rs		profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__canada.json.gz
p1b_real_typed_track1	canada	6	0.87	176	20243	0x2b450			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__canada.json.gz
p1b_real_typed_track1	canada	7	0.71	143	20243	0x2a8c8			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__canada.json.gz
p1b_real_typed_track1	canada	8	0.69	139	20243	0x2ffd4			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__canada.json.gz
p1b_real_typed_track1	canada	9	0.62	126	20243	0x2b320			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__canada.json.gz
p1b_real_typed_track1	canada	10	0.51	104	20243	0x3a044			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__canada.json.gz
p1b_real_typed_track1	canada	11	0.47	95	20243	0x427f8			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__canada.json.gz
p1b_real_typed_track1	canada	12	0.46	93	20243	0x270e88			profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__canada.json.gz
p1b_real_typed_track1	canada	13	0.43	88	20243	0x2b318			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__canada.json.gz
p1b_real_typed_track1	canada	14	0.42	86	20243	0x2a138			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__canada.json.gz
p1b_real_typed_track1	canada	15	0.41	84	20243	0x3ac4c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__canada.json.gz
p1b_real_typed_track1	canada	16	0.41	83	20243	0x2fff0			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__canada.json.gz
p1b_real_typed_track1	canada	17	0.41	82	20243	0x270ec4			profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__canada.json.gz
p1b_real_typed_track1	canada	18	0.41	82	20243	0x2b16c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__canada.json.gz
p1b_real_typed_track1	canada	19	0.36	72	20243	0x2a1a8			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__canada.json.gz
p1b_real_typed_track1	canada	20	0.33	66	20243	0x2b68c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__canada.json.gz
p1b_real_typed_track1	citm_catalog	1	70.78	591	835	<bbnf_bench::generated_real_typed::DirectParser>::skip_value	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	4174	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__citm_catalog.json.gz
p1b_real_typed_track1	citm_catalog	2	18.20	152	835	<bbnf_bench::generated_real_typed::DirectParser>::skip_array	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	4212	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__citm_catalog.json.gz
p1b_real_typed_track1	citm_catalog	3	2.99	25	835	bbnf_bench::generated_real_typed::parse_type_citm_catalog	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	421	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__citm_catalog.json.gz
p1b_real_typed_track1	citm_catalog	4	2.51	21	835	<alloc::vec::Vec<u64>>::with_capacity_in	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/vec/mod.rs	977	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__citm_catalog.json.gz
p1b_real_typed_track1	citm_catalog	5	1.32	11	835	bbnf_bench::real_typed_struct::checksum_citm_catalog	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/real_typed_struct.rs		profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__citm_catalog.json.gz
p1b_real_typed_track1	citm_catalog	6	0.72	6	835	bbnf_bench::generated_real_typed::parse_option_scalar_string	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	2951	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__citm_catalog.json.gz
p1b_real_typed_track1	citm_catalog	7	0.48	4	835	core::ptr::copy_nonoverlapping::<u8>	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/ptr/mod.rs	552	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__citm_catalog.json.gz
p1b_real_typed_track1	citm_catalog	8	0.24	2	835	<usize>::overflowing_mul	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/num/uint_macros.rs	3105	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__citm_catalog.json.gz
p1b_real_typed_track1	citm_catalog	9	0.24	2	835	__bzero			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__citm_catalog.json.gz
p1b_real_typed_track1	citm_catalog	10	0.24	2	835	0x2b450			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__citm_catalog.json.gz
p1b_real_typed_track1	citm_catalog	11	0.24	2	835	0x2ff2c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__citm_catalog.json.gz
p1b_real_typed_track1	citm_catalog	12	0.24	2	835	0x2b06c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__citm_catalog.json.gz
p1b_real_typed_track1	citm_catalog	13	0.12	1	835	read			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__citm_catalog.json.gz
p1b_real_typed_track1	citm_catalog	14	0.12	1	835	core::str::validations::utf8_char_width	/rustc/02c7f9bec0fd583160f8bcccb830216023b07bee/library/core/src/str/validations.rs	279	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__citm_catalog.json.gz
p1b_real_typed_track1	citm_catalog	15	0.12	1	835	0x3ac4c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__citm_catalog.json.gz
p1b_real_typed_track1	citm_catalog	16	0.12	1	835	0x2aa10			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__citm_catalog.json.gz
p1b_real_typed_track1	citm_catalog	17	0.12	1	835	0x2b088			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__citm_catalog.json.gz
p1b_real_typed_track1	citm_catalog	18	0.12	1	835	0x3a044			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__citm_catalog.json.gz
p1b_real_typed_track1	citm_catalog	19	0.12	1	835	0x2a8c8			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__citm_catalog.json.gz
p1b_real_typed_track1	citm_catalog	20	0.12	1	835	0x427f8			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__citm_catalog.json.gz
p1b_real_typed_track1	distinct_values	1	44.59	1594	3575	alloc::alloc::alloc	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/alloc/src/alloc.rs	101	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__distinct_values.json.gz
p1b_real_typed_track1	distinct_values	2	37.85	1353	3575	bbnf_bench::real_typed_struct::checksum_distinct_values	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/real_typed_struct.rs		profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__distinct_values.json.gz
p1b_real_typed_track1	distinct_values	3	4.48	160	3575	bbnf_bench::generated_real_typed::parse_option_scalar_string	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	2951	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__distinct_values.json.gz
p1b_real_typed_track1	distinct_values	4	2.35	84	3575	profile_direct::real_typed_checksum	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/bin/profile_direct.rs	191	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__distinct_values.json.gz
p1b_real_typed_track1	distinct_values	5	1.48	53	3575	<bbnf_bench::generated_real_typed::DirectParser>::ws	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	3763	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__distinct_values.json.gz
p1b_real_typed_track1	distinct_values	6	0.64	23	3575	_platform_memset			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__distinct_values.json.gz
p1b_real_typed_track1	distinct_values	7	0.56	20	3575	0x3000c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__distinct_values.json.gz
p1b_real_typed_track1	distinct_values	8	0.36	13	3575	mach_absolute_time			libsystem_kernel.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__distinct_values.json.gz
p1b_real_typed_track1	distinct_values	9	0.34	12	3575	0x2b450			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__distinct_values.json.gz
p1b_real_typed_track1	distinct_values	10	0.31	11	3575	0x2a0d4			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__distinct_values.json.gz
p1b_real_typed_track1	distinct_values	11	0.28	10	3575	0x2b088			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__distinct_values.json.gz
p1b_real_typed_track1	distinct_values	12	0.22	8	3575	0x2b06c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__distinct_values.json.gz
p1b_real_typed_track1	distinct_values	13	0.20	7	3575	0x3ac4c			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__distinct_values.json.gz
p1b_real_typed_track1	distinct_values	14	0.20	7	3575	0x2a144			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__distinct_values.json.gz
p1b_real_typed_track1	distinct_values	15	0.20	7	3575	_platform_memmove			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__distinct_values.json.gz
p1b_real_typed_track1	distinct_values	16	0.20	7	3575	__bzero			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__distinct_values.json.gz
p1b_real_typed_track1	distinct_values	17	0.17	6	3575	0x3a0b0			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__distinct_values.json.gz
p1b_real_typed_track1	distinct_values	18	0.17	6	3575	0x270e88			profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__distinct_values.json.gz
p1b_real_typed_track1	distinct_values	19	0.17	6	3575	0x3a044			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__distinct_values.json.gz
p1b_real_typed_track1	distinct_values	20	0.17	6	3575	0x2b130			libsystem_malloc.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__distinct_values.json.gz
p1b_real_typed_track1	github_events	1	42.13	642	1524	<bbnf_bench::generated_real_typed::DirectParser>::skip_value	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	4174	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__github_events.json.gz
p1b_real_typed_track1	github_events	2	16.14	246	1524	<core::option::Option<u64>>::map_or_else::<u64, bbnf_bench::real_typed_struct::fold_opt_u64::{closure#0}, bbnf_bench::real_typed_struct::fold_opt_u64::{closure#1}>	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/option.rs	1276	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__github_events.json.gz
p1b_real_typed_track1	github_events	3	11.48	175	1524	bbnf_bench::generated_real_typed::parse_option_scalar_string	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	2951	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__github_events.json.gz
p1b_real_typed_track1	github_events	4	11.22	171	1524	bbnf_bench::generated_real_typed::parse_type_github_event	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	890	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__github_events.json.gz
p1b_real_typed_track1	github_events	5	10.04	153	1524	<core::ptr::non_null::NonNull<u8> as core::cmp::PartialEq>::eq	/Users/mkbabb/.rustup/toolchains/nightly-2026-04-11-aarch64-apple-darwin/lib/rustlib/src/rust/library/core/src/ptr/non_null.rs	1717	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__github_events.json.gz
p1b_real_typed_track1	github_events	6	5.31	81	1524	bbnf_bench::generated_real_typed::parse_option_type_github_actor	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	3051	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__github_events.json.gz
p1b_real_typed_track1	github_events	7	1.64	25	1524	<bbnf_bench::generated_real_typed::DirectParser>::ws	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/bbnf-bench/src/generated_real_typed.rs	3763	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__github_events.json.gz
p1b_real_typed_track1	github_events	8	0.66	10	1524	parse_that_regex::skip_ascii_whitespace	/Users/mkbabb/Programming/bbnf-lang-skv15-profile-279a60646/skinny/crates/parse-that-regex/src/lib.rs	120	profile_direct	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__github_events.json.gz
p1b_real_typed_track1	github_events	9	0.52	8	1524	_platform_memmove			libsystem_platform.dylib	/tmp/skv15-p1/profiles-interactive/p1b/real_typed_track1__github_events.json.gz
